source_code,count,proportion,percentage
SP-1303,120,0.0012067457085105742,0.12067457085105741
RJ-2263,119,0.001196689494272986,0.1196689494272986
SC-8803,118,0.001186633280035398,0.11866332800353979
MG-3770,118,0.001186633280035398,0.11866332800353979
SP-1103,118,0.001186633280035398,0.11866332800353979
SP-1346,118,0.001186633280035398,0.11866332800353979
SP-1805,118,0.001186633280035398,0.11866332800353979
SP-0453,117,0.0011765770657978097,0.11765770657978097
RJ-2423,117,0.0011765770657978097,0.11765770657978097
SP-0414,117,0.0011765770657978097,0.11765770657978097
SP-1480,116,0.0011665208515602217,0.11665208515602217
SP-1347,116,0.0011665208515602217,0.11665208515602217
SP-1294,115,0.0011564646373226335,0.11564646373226335
ES-2905,115,0.0011564646373226335,0.11564646373226335
SP-1309,113,0.0011363522088474573,0.11363522088474573
RJ-2278,111,0.001116239780372281,0.11162397803722811
SP-0670,109,0.001096127351897105,0.10961273518971049
SP-0130,109,0.001096127351897105,0.10961273518971049
SP-0401,108,0.0010860711376595167,0.10860711376595167
SP-1751,107,0.0010760149234219287,0.10760149234219286
RJ-2052,107,0.0010760149234219287,0.10760149234219286
SP-0484,106,0.0010659587091843405,0.10659587091843405
RJ-2274,106,0.0010659587091843405,0.10659587091843405
MG-3750,103,0.001035790066471576,0.1035790066471576
SP-0411,103,0.001035790066471576,0.1035790066471576
MG-3601,103,0.001035790066471576,0.1035790066471576
SP-1302,103,0.001035790066471576,0.1035790066471576
SP-0454,102,0.001025733852233988,0.1025733852233988
RJ-2271,102,0.001025733852233988,0.1025733852233988
SP-0719,101,0.0010156776379963998,0.10156776379963998
SC-8833,100,0.0010056214237588118,0.10056214237588118
SC-8805,100,0.0010056214237588118,0.10056214237588118
MG-3870,100,0.0010056214237588118,0.10056214237588118
SP-0671,99,0.0009955652095212236,0.09955652095212236
RJ-2245,99,0.0009955652095212236,0.09955652095212236
SP-0141,99,0.0009955652095212236,0.09955652095212236
SP-0400,98,0.0009855089952836356,0.09855089952836356
RJ-2223,98,0.0009855089952836356,0.09855089952836356
SP-0404,98,0.0009855089952836356,0.09855089952836356
ES-2917,98,0.0009855089952836356,0.09855089952836356
SP-0985,97,0.0009754527810460474,0.09754527810460474
RJ-2306,97,0.0009754527810460474,0.09754527810460474
SP-1325,97,0.0009754527810460474,0.09754527810460474
RJ-2225,96,0.0009653965668084593,0.09653965668084594
SP-1332,95,0.0009553403525708712,0.09553403525708712
SP-1328,95,0.0009553403525708712,0.09553403525708712
SP-1701,95,0.0009553403525708712,0.09553403525708712
SC-8813,95,0.0009553403525708712,0.09553403525708712
SP-1360,94,0.0009452841383332831,0.09452841383332831
SP-0641,94,0.0009452841383332831,0.09452841383332831
SP-1330,94,0.0009452841383332831,0.09452841383332831
SP-1104,93,0.0009352279240956949,0.09352279240956948
SP-0142,93,0.0009352279240956949,0.09352279240956948
SP-0456,93,0.0009352279240956949,0.09352279240956948
SP-1384,92,0.0009251717098581068,0.09251717098581068
RJ-2026,92,0.0009251717098581068,0.09251717098581068
RJ-2272,92,0.0009251717098581068,0.09251717098581068
SP-0485,92,0.0009251717098581068,0.09251717098581068
RJ-2307,91,0.0009151154956205187,0.09151154956205186
SP-0123,91,0.0009151154956205187,0.09151154956205186
MG-3267,91,0.0009151154956205187,0.09151154956205186
MG-3657,90,0.0009050592813829306,0.09050592813829306
SC-8830,89,0.0008950030671453425,0.08950030671453425
PB-5803,89,0.0008950030671453425,0.08950030671453425
SC-8810,88,0.0008849468529077544,0.08849468529077543
ES-2930,88,0.0008849468529077544,0.08849468529077543
SP-0502,88,0.0008849468529077544,0.08849468529077543
RJ-2051,88,0.0008849468529077544,0.08849468529077543
SP-1329,88,0.0008849468529077544,0.08849468529077543
RJ-2305,87,0.0008748906386701663,0.08748906386701663
SP-0431,87,0.0008748906386701663,0.08748906386701663
SP-0713,87,0.0008748906386701663,0.08748906386701663
SP-0436,87,0.0008748906386701663,0.08748906386701663
RJ-2123,87,0.0008748906386701663,0.08748906386701663
RJ-2027,86,0.0008648344244325781,0.08648344244325781
RJ-2309,86,0.0008648344244325781,0.08648344244325781
SP-0451,86,0.0008648344244325781,0.08648344244325781
SP-0972,86,0.0008648344244325781,0.08648344244325781
MG-3603,86,0.0008648344244325781,0.08648344244325781
SP-1811,85,0.00085477821019499,0.08547782101949901
SC-8920,85,0.00085477821019499,0.08547782101949901
ES-2914,85,0.00085477821019499,0.08547782101949901
PR-8581,85,0.00085477821019499,0.08547782101949901
MG-3640,84,0.0008447219959574018,0.08447219959574018
SP-0140,84,0.0008447219959574018,0.08447219959574018
SC-8980,84,0.0008447219959574018,0.08447219959574018
SP-1382,84,0.0008447219959574018,0.08447219959574018
MG-3720,83,0.0008346657817198137,0.08346657817198137
SP-0430,83,0.0008346657817198137,0.08346657817198137
SP-1342,83,0.0008346657817198137,0.08346657817198137
SP-1387,82,0.0008246095674822256,0.08246095674822256
SP-0467,81,0.0008145533532446375,0.08145533532446375
SP-0357,81,0.0008145533532446375,0.08145533532446375
SP-0132,81,0.0008145533532446375,0.08145533532446375
RJ-2424,81,0.0008145533532446375,0.08145533532446375
SP-1260,81,0.0008145533532446375,0.08145533532446375
SP-1232,81,0.0008145533532446375,0.08145533532446375
SP-0240,81,0.0008145533532446375,0.08145533532446375
SP-0989,80,0.0008044971390070494,0.08044971390070495
MG-3620,80,0.0008044971390070494,0.08044971390070495
SP-1174,80,0.0008044971390070494,0.08044971390070495
MG-3590,80,0.0008044971390070494,0.08044971390070495
SP-0413,80,0.0008044971390070494,0.08044971390070495
SP-1322,80,0.0008044971390070494,0.08044971390070495
SP-1620,79,0.0007944409247694613,0.07944409247694613
SP-0578,79,0.0007944409247694613,0.07944409247694613
SP-1804,79,0.0007944409247694613,0.07944409247694613
RJ-2133,79,0.0007944409247694613,0.07944409247694613
RJ-2056,78,0.0007843847105318732,0.07843847105318733
RJ-2224,78,0.0007843847105318732,0.07843847105318733
SP-0857,78,0.0007843847105318732,0.07843847105318733
SC-8806,78,0.0007843847105318732,0.07843847105318733
SP-1860,78,0.0007843847105318732,0.07843847105318733
MG-3818,78,0.0007843847105318732,0.07843847105318733
SP-1380,78,0.0007843847105318732,0.07843847105318733
SP-0471,77,0.0007743284962942851,0.07743284962942851
SC-8811,77,0.0007743284962942851,0.07743284962942851
SC-8922,77,0.0007743284962942851,0.07743284962942851
RJ-2897,77,0.0007743284962942851,0.07743284962942851
SP-0991,77,0.0007743284962942851,0.07743284962942851
MG-3057,76,0.000764272282056697,0.0764272282056697
MA-6505,76,0.000764272282056697,0.0764272282056697
SP-0152,76,0.000764272282056697,0.0764272282056697
SP-0145,76,0.000764272282056697,0.0764272282056697
SP-0654,76,0.000764272282056697,0.0764272282056697
RJ-2132,76,0.000764272282056697,0.0764272282056697
SP-1168,76,0.000764272282056697,0.0764272282056697
SP-1405,75,0.0007542160678191088,0.07542160678191087
SP-0645,75,0.0007542160678191088,0.07542160678191087
SP-0714,75,0.0007542160678191088,0.07542160678191087
SP-0760,75,0.0007542160678191088,0.07542160678191087
SP-0937,75,0.0007542160678191088,0.07542160678191087
SP-1827,75,0.0007542160678191088,0.07542160678191087
MG-3980,75,0.0007542160678191088,0.07542160678191087
MG-3400,73,0.0007341036393439326,0.07341036393439325
SP-1478,73,0.0007341036393439326,0.07341036393439325
MG-3031,73,0.0007341036393439326,0.07341036393439325
RJ-2226,73,0.0007341036393439326,0.07341036393439325
RJ-2023,72,0.0007240474251063445,0.07240474251063445
SP-0500,72,0.0007240474251063445,0.07240474251063445
RJ-2421,72,0.0007240474251063445,0.07240474251063445
SP-1301,72,0.0007240474251063445,0.07240474251063445
SP-0572,71,0.0007139912108687564,0.07139912108687564
SP-1228,71,0.0007139912108687564,0.07139912108687564
RJ-2222,71,0.0007139912108687564,0.07139912108687564
SP-1221,71,0.0007139912108687564,0.07139912108687564
RJ-2077,71,0.0007139912108687564,0.07139912108687564
SP-0540,71,0.0007139912108687564,0.07139912108687564
SP-1813,70,0.0007039349966311682,0.07039349966311682
PR-8702,70,0.0007039349966311682,0.07039349966311682
SP-0708,70,0.0007039349966311682,0.07039349966311682
SP-1102,70,0.0007039349966311682,0.07039349966311682
RJ-2802,70,0.0007039349966311682,0.07039349966311682
RJ-2434,70,0.0007039349966311682,0.07039349966311682
SP-1101,70,0.0007039349966311682,0.07039349966311682
RJ-2262,69,0.0006938787823935801,0.06938787823935802
SP-0702,69,0.0006938787823935801,0.06938787823935802
SP-0331,69,0.0006938787823935801,0.06938787823935802
SP-0408,69,0.0006938787823935801,0.06938787823935802
RS-9620,69,0.0006938787823935801,0.06938787823935802
SP-0554,69,0.0006938787823935801,0.06938787823935802
SP-1808,69,0.0006938787823935801,0.06938787823935802
SC-8925,68,0.000683822568155992,0.0683822568155992
SP-1144,68,0.000683822568155992,0.0683822568155992
RJ-2435,68,0.000683822568155992,0.0683822568155992
ES-2909,68,0.000683822568155992,0.0683822568155992
ES-2906,68,0.000683822568155992,0.0683822568155992
SP-1580,68,0.000683822568155992,0.0683822568155992
SP-0481,68,0.000683822568155992,0.0683822568155992
SP-0412,68,0.000683822568155992,0.0683822568155992
BA-4565,68,0.000683822568155992,0.0683822568155992
SP-0877,67,0.0006737663539184039,0.0673766353918404
RJ-2227,67,0.0006737663539184039,0.0673766353918404
RJ-2308,67,0.0006737663539184039,0.0673766353918404
SP-1390,67,0.0006737663539184039,0.0673766353918404
RJ-2803,67,0.0006737663539184039,0.0673766353918404
SP-0681,67,0.0006737663539184039,0.0673766353918404
SP-0709,67,0.0006737663539184039,0.0673766353918404
AL-5703,67,0.0006737663539184039,0.0673766353918404
MG-3630,67,0.0006737663539184039,0.0673766353918404
DF-7192,66,0.0006637101396808157,0.06637101396808157
RJ-2229,66,0.0006637101396808157,0.06637101396808157
SP-0461,66,0.0006637101396808157,0.06637101396808157
MG-3014,66,0.0006637101396808157,0.06637101396808157
SP-0588,66,0.0006637101396808157,0.06637101396808157
RJ-2247,66,0.0006637101396808157,0.06637101396808157
SP-0420,66,0.0006637101396808157,0.06637101396808157
SC-8801,66,0.0006637101396808157,0.06637101396808157
MG-3690,65,0.0006536539254432276,0.06536539254432276
SP-0318,65,0.0006536539254432276,0.06536539254432276
PE-5102,65,0.0006536539254432276,0.06536539254432276
MG-3013,65,0.0006536539254432276,0.06536539254432276
SP-0455,65,0.0006536539254432276,0.06536539254432276
SP-0918,65,0.0006536539254432276,0.06536539254432276
SP-0482,65,0.0006536539254432276,0.06536539254432276
ES-2970,65,0.0006536539254432276,0.06536539254432276
MG-3688,64,0.0006435977112056395,0.06435977112056394
SP-0867,64,0.0006435977112056395,0.06435977112056394
SP-1363,64,0.0006435977112056395,0.06435977112056394
MG-3174,64,0.0006435977112056395,0.06435977112056394
SP-1870,64,0.0006435977112056395,0.06435977112056394
RJ-2276,64,0.0006435977112056395,0.06435977112056394
SP-0311,64,0.0006435977112056395,0.06435977112056394
SP-0299,64,0.0006435977112056395,0.06435977112056394
DF-7193,64,0.0006435977112056395,0.06435977112056394
SP-0410,63,0.0006335414969680514,0.06335414969680514
RJ-2890,63,0.0006335414969680514,0.06335414969680514
ES-2990,63,0.0006335414969680514,0.06335414969680514
MG-3860,63,0.0006335414969680514,0.06335414969680514
SP-0954,63,0.0006335414969680514,0.06335414969680514
SP-0665,63,0.0006335414969680514,0.06335414969680514
MG-3103,63,0.0006335414969680514,0.06335414969680514
SP-1105,63,0.0006335414969680514,0.06335414969680514
SP-1550,63,0.0006335414969680514,0.06335414969680514
PR-8590,63,0.0006335414969680514,0.06335414969680514
PR-8580,62,0.0006234852827304633,0.06234852827304633
SP-0724,62,0.0006234852827304633,0.06234852827304633
SP-1505,62,0.0006234852827304633,0.06234852827304633
SP-0153,62,0.0006234852827304633,0.06234852827304633
RJ-2862,62,0.0006234852827304633,0.06234852827304633
SP-0261,62,0.0006234852827304633,0.06234852827304633
SP-0678,62,0.0006234852827304633,0.06234852827304633
SP-1295,62,0.0006234852827304633,0.06234852827304633
SP-0779,62,0.0006234852827304633,0.06234852827304633
SP-1230,62,0.0006234852827304633,0.06234852827304633
GO-7590,62,0.0006234852827304633,0.06234852827304633
MG-3530,62,0.0006234852827304633,0.06234852827304633
MA-6506,61,0.0006134290684928752,0.06134290684928752
RS-9701,61,0.0006134290684928752,0.06134290684928752
RJ-2303,61,0.0006134290684928752,0.06134290684928752
MG-3602,61,0.0006134290684928752,0.06134290684928752
RJ-2102,61,0.0006134290684928752,0.06134290684928752
SP-0575,61,0.0006134290684928752,0.06134290684928752
BA-4181,61,0.0006134290684928752,0.06134290684928752
SC-8835,60,0.0006033728542552871,0.06033728542552871
RJ-2241,60,0.0006033728542552871,0.06033728542552871
RJ-2304,60,0.0006033728542552871,0.06033728542552871
SC-8850,60,0.0006033728542552871,0.06033728542552871
SP-0231,60,0.0006033728542552871,0.06033728542552871
SC-8870,60,0.0006033728542552871,0.06033728542552871
SP-0443,60,0.0006033728542552871,0.06033728542552871
BA-4560,60,0.0006033728542552871,0.06033728542552871
PR-8332,60,0.0006033728542552871,0.06033728542552871
SP-0585,60,0.0006033728542552871,0.06033728542552871
RJ-2445,60,0.0006033728542552871,0.06033728542552871
RJ-2003,59,0.000593316640017699,0.059331664001769896
ES-2904,59,0.000593316640017699,0.059331664001769896
RJ-2072,59,0.000593316640017699,0.059331664001769896
PA-6608,59,0.000593316640017699,0.059331664001769896
SP-0402,59,0.000593316640017699,0.059331664001769896
PR-8701,59,0.000593316640017699,0.059331664001769896
MG-3568,59,0.000593316640017699,0.059331664001769896
SP-0518,59,0.000593316640017699,0.059331664001769896
MG-3340,59,0.000593316640017699,0.059331664001769896
SP-0584,59,0.000593316640017699,0.059331664001769896
MT-7804,59,0.000593316640017699,0.059331664001769896
RS-9001,58,0.0005832604257801109,0.058326042578011085
MG-3593,58,0.0005832604257801109,0.058326042578011085
RJ-2725,58,0.0005832604257801109,0.058326042578011085
SP-0682,58,0.0005832604257801109,0.058326042578011085
SP-0984,58,0.0005832604257801109,0.058326042578011085
RJ-2273,58,0.0005832604257801109,0.058326042578011085
SP-1166,58,0.0005832604257801109,0.058326042578011085
MG-3540,58,0.0005832604257801109,0.058326042578011085
SP-0685,58,0.0005832604257801109,0.058326042578011085
BA-4183,58,0.0005832604257801109,0.058326042578011085
DF-7067,58,0.0005832604257801109,0.058326042578011085
SP-0308,58,0.0005832604257801109,0.058326042578011085
SP-1291,58,0.0005832604257801109,0.058326042578011085
SP-0712,57,0.0005732042115425227,0.05732042115425227
BA-4280,57,0.0005732042115425227,0.05732042115425227
SP-0978,57,0.0005732042115425227,0.05732042115425227
SP-0312,57,0.0005732042115425227,0.05732042115425227
RJ-2791,57,0.0005732042115425227,0.05732042115425227
MG-3517,57,0.0005732042115425227,0.05732042115425227
SC-8880,57,0.0005732042115425227,0.05732042115425227
MG-3608,57,0.0005732042115425227,0.05732042115425227
SP-0380,57,0.0005732042115425227,0.05732042115425227
SP-1801,57,0.0005732042115425227,0.05732042115425227
SP-0975,57,0.0005732042115425227,0.05732042115425227
DF-7068,57,0.0005732042115425227,0.05732042115425227
RJ-2193,57,0.0005732042115425227,0.05732042115425227
SP-0381,57,0.0005732042115425227,0.05732042115425227
RJ-2243,57,0.0005732042115425227,0.05732042115425227
SC-8921,57,0.0005732042115425227,0.05732042115425227
MG-3518,56,0.0005631479973049346,0.056314799730493456
MG-3830,56,0.0005631479973049346,0.056314799730493456
SP-0638,56,0.0005631479973049346,0.056314799730493456
SP-1316,56,0.0005631479973049346,0.056314799730493456
BA-4581,56,0.0005631479973049346,0.056314799730493456
RJ-2358,56,0.0005631479973049346,0.056314799730493456
RS-9570,56,0.0005631479973049346,0.056314799730493456
RJ-2793,56,0.0005631479973049346,0.056314799730493456
SP-0150,56,0.0005631479973049346,0.056314799730493456
SP-1504,56,0.0005631479973049346,0.056314799730493456
RO-7682,56,0.0005631479973049346,0.056314799730493456
SP-1331,56,0.0005631479973049346,0.056314799730493456
SP-0571,55,0.0005530917830673464,0.055309178306734645
SP-0822,55,0.0005530917830673464,0.055309178306734645
MG-3032,55,0.0005530917830673464,0.055309178306734645
MG-3066,55,0.0005530917830673464,0.055309178306734645
SP-0419,55,0.0005530917830673464,0.055309178306734645
SP-1640,55,0.0005530917830673464,0.055309178306734645
SP-0316,55,0.0005530917830673464,0.055309178306734645
SP-0530,55,0.0005530917830673464,0.055309178306734645
RJ-2201,55,0.0005530917830673464,0.055309178306734645
SP-1980,55,0.0005530917830673464,0.055309178306734645
SP-0154,55,0.0005530917830673464,0.055309178306734645
PI-6400,55,0.0005530917830673464,0.055309178306734645
SP-0632,55,0.0005530917830673464,0.055309178306734645
SP-1397,55,0.0005530917830673464,0.055309178306734645
SP-0452,55,0.0005530917830673464,0.055309178306734645
SP-0505,55,0.0005530917830673464,0.055309178306734645
RJ-2752,54,0.0005430355688297583,0.054303556882975834
PR-8370,54,0.0005430355688297583,0.054303556882975834
SP-1357,54,0.0005430355688297583,0.054303556882975834
RS-9621,54,0.0005430355688297583,0.054303556882975834
AP-6890,54,0.0005430355688297583,0.054303556882975834
SP-0579,54,0.0005430355688297583,0.054303556882975834
SC-8804,54,0.0005430355688297583,0.054303556882975834
MG-3844,54,0.0005430355688297583,0.054303556882975834
ES-2915,54,0.0005430355688297583,0.054303556882975834
SP-0643,54,0.0005430355688297583,0.054303556882975834
SC-8802,54,0.0005430355688297583,0.054303556882975834
SP-0858,54,0.0005430355688297583,0.054303556882975834
SP-1481,54,0.0005430355688297583,0.054303556882975834
SP-0514,54,0.0005430355688297583,0.054303556882975834
GO-7580,54,0.0005430355688297583,0.054303556882975834
SP-0917,54,0.0005430355688297583,0.054303556882975834
SP-0306,54,0.0005430355688297583,0.054303556882975834
MG-3861,54,0.0005430355688297583,0.054303556882975834
PR-8003,54,0.0005430355688297583,0.054303556882975834
SP-0542,54,0.0005430355688297583,0.054303556882975834
SP-0313,54,0.0005430355688297583,0.054303556882975834
SP-0125,54,0.0005430355688297583,0.054303556882975834
SP-0457,53,0.0005329793545921702,0.05329793545921702
SP-0535,53,0.0005329793545921702,0.05329793545921702
MG-3019,53,0.0005329793545921702,0.05329793545921702
MG-3650,53,0.0005329793545921702,0.05329793545921702
SP-0517,53,0.0005329793545921702,0.05329793545921702
SP-0434,53,0.0005329793545921702,0.05329793545921702
PR-8550,53,0.0005329793545921702,0.05329793545921702
RJ-2301,53,0.0005329793545921702,0.05329793545921702
SP-0666,53,0.0005329793545921702,0.05329793545921702
SP-0981,53,0.0005329793545921702,0.05329793545921702
SP-1560,53,0.0005329793545921702,0.05329793545921702
SP-0602,53,0.0005329793545921702,0.05329793545921702
MG-3747,53,0.0005329793545921702,0.05329793545921702
SP-0871,53,0.0005329793545921702,0.05329793545921702
RJ-2194,53,0.0005329793545921702,0.05329793545921702
RS-9601,52,0.0005229231403545821,0.05229231403545821
RJ-2244,52,0.0005229231403545821,0.05229231403545821
SP-0373,52,0.0005229231403545821,0.05229231403545821
SP-1760,52,0.0005229231403545821,0.05229231403545821
DF-7190,52,0.0005229231403545821,0.05229231403545821
DF-7191,52,0.0005229231403545821,0.05229231403545821
PR-8605,52,0.0005229231403545821,0.05229231403545821
RJ-2207,52,0.0005229231403545821,0.05229231403545821
SP-0483,52,0.0005229231403545821,0.05229231403545821
SP-1315,52,0.0005229231403545821,0.05229231403545821
PR-8560,52,0.0005229231403545821,0.05229231403545821
RJ-2205,52,0.0005229231403545821,0.05229231403545821
MS-7900,52,0.0005229231403545821,0.05229231403545821
MT-7805,52,0.0005229231403545821,0.05229231403545821
SP-0825,52,0.0005229231403545821,0.05229231403545821
RS-9870,52,0.0005229231403545821,0.05229231403545821
SP-0636,52,0.0005229231403545821,0.05229231403545821
SP-0447,52,0.0005229231403545821,0.05229231403545821
SP-1251,52,0.0005229231403545821,0.05229231403545821
SP-1599,52,0.0005229231403545821,0.05229231403545821
SP-0491,52,0.0005229231403545821,0.05229231403545821
MG-3062,52,0.0005229231403545821,0.05229231403545821
RJ-2073,51,0.000512866926116994,0.0512866926116994
RJ-2078,51,0.000512866926116994,0.0512866926116994
SP-0557,51,0.000512866926116994,0.0512866926116994
RJ-2601,51,0.000512866926116994,0.0512866926116994
BA-4270,51,0.000512866926116994,0.0512866926116994
SP-0246,51,0.000512866926116994,0.0512866926116994
SP-0508,51,0.000512866926116994,0.0512866926116994
SP-0427,51,0.000512866926116994,0.0512866926116994
SP-1820,51,0.000512866926116994,0.0512866926116994
MG-3127,51,0.000512866926116994,0.0512866926116994
SP-0563,51,0.000512866926116994,0.0512866926116994
SP-0861,51,0.000512866926116994,0.0512866926116994
SP-0919,51,0.000512866926116994,0.0512866926116994
SP-0623,51,0.000512866926116994,0.0512866926116994
RJ-2493,51,0.000512866926116994,0.0512866926116994
MG-3551,51,0.000512866926116994,0.0512866926116994
SP-1361,50,0.0005028107118794059,0.05028107118794059
SP-0416,50,0.0005028107118794059,0.05028107118794059
SP-1855,50,0.0005028107118794059,0.05028107118794059
MG-3017,50,0.0005028107118794059,0.05028107118794059
SP-0911,50,0.0005028107118794059,0.05028107118794059
SP-0222,50,0.0005028107118794059,0.05028107118794059
SP-1702,50,0.0005028107118794059,0.05028107118794059
SP-1190,50,0.0005028107118794059,0.05028107118794059
RJ-2208,50,0.0005028107118794059,0.05028107118794059
SP-1705,50,0.0005028107118794059,0.05028107118794059
RJ-2204,50,0.0005028107118794059,0.05028107118794059
RJ-2727,50,0.0005028107118794059,0.05028107118794059
RJ-2122,50,0.0005028107118794059,0.05028107118794059
MG-3015,50,0.0005028107118794059,0.05028107118794059
RJ-2443,49,0.0004927544976418178,0.04927544976418178
SP-0640,49,0.0004927544976418178,0.04927544976418178
SP-0906,49,0.0004927544976418178,0.04927544976418178
RJ-2228,49,0.0004927544976418178,0.04927544976418178
MG-3038,49,0.0004927544976418178,0.04927544976418178
MG-3566,49,0.0004927544976418178,0.04927544976418178
SP-1125,49,0.0004927544976418178,0.04927544976418178
MG-3874,49,0.0004927544976418178,0.04927544976418178
BA-4400,49,0.0004927544976418178,0.04927544976418178
SP-0829,49,0.0004927544976418178,0.04927544976418178
RJ-2121,49,0.0004927544976418178,0.04927544976418178
SP-0913,49,0.0004927544976418178,0.04927544976418178
DF-7169,49,0.0004927544976418178,0.04927544976418178
MG-3260,49,0.0004927544976418178,0.04927544976418178
SP-1802,49,0.0004927544976418178,0.04927544976418178
SP-1990,49,0.0004927544976418178,0.04927544976418178
RJ-2728,49,0.0004927544976418178,0.04927544976418178
PR-8585,48,0.00048269828340422966,0.04826982834042297
AL-5704,48,0.00048269828340422966,0.04826982834042297
SP-1470,48,0.00048269828340422966,0.04826982834042297
MG-3133,48,0.00048269828340422966,0.04826982834042297
MG-3044,48,0.00048269828340422966,0.04826982834042297
SP-1323,48,0.00048269828340422966,0.04826982834042297
RJ-2899,48,0.00048269828340422966,0.04826982834042297
SP-0418,48,0.00048269828340422966,0.04826982834042297
RJ-2246,48,0.00048269828340422966,0.04826982834042297
PI-6405,48,0.00048269828340422966,0.04826982834042297
PR-8730,48,0.00048269828340422966,0.04826982834042297
SP-0715,48,0.00048269828340422966,0.04826982834042297
SP-1508,48,0.00048269828340422966,0.04826982834042297
RJ-2203,48,0.00048269828340422966,0.04826982834042297
SP-0433,48,0.00048269828340422966,0.04826982834042297
RJ-2411,48,0.00048269828340422966,0.04826982834042297
MG-3560,48,0.00048269828340422966,0.04826982834042297
SP-0644,48,0.00048269828340422966,0.04826982834042297
SP-0633,48,0.00048269828340422966,0.04826982834042297
SP-0873,48,0.00048269828340422966,0.04826982834042297
SP-0935,48,0.00048269828340422966,0.04826982834042297
PR-8608,48,0.00048269828340422966,0.04826982834042297
DF-7168,48,0.00048269828340422966,0.04826982834042297
SP-1501,47,0.00047264206916664155,0.04726420691666416
SP-0587,47,0.00047264206916664155,0.04726420691666416
RJ-2161,47,0.00047264206916664155,0.04726420691666416
SP-0243,47,0.00047264206916664155,0.04726420691666416
MG-3543,47,0.00047264206916664155,0.04726420691666416
SC-8956,47,0.00047264206916664155,0.04726420691666416
SP-0494,47,0.00047264206916664155,0.04726420691666416
MG-3754,47,0.00047264206916664155,0.04726420691666416
SP-0940,47,0.00047264206916664155,0.04726420691666416
ES-2911,47,0.00047264206916664155,0.04726420691666416
SP-0224,47,0.00047264206916664155,0.04726420691666416
SP-0534,47,0.00047264206916664155,0.04726420691666416
SP-0646,47,0.00047264206916664155,0.04726420691666416
RS-9970,47,0.00047264206916664155,0.04726420691666416
RJ-2830,47,0.00047264206916664155,0.04726420691666416
SP-0957,47,0.00047264206916664155,0.04726420691666416
SP-0115,46,0.0004625858549290534,0.04625858549290534
MT-7855,46,0.0004625858549290534,0.04625858549290534
SC-8903,46,0.0004625858549290534,0.04625858549290534
SP-1290,46,0.0004625858549290534,0.04625858549290534
SC-8924,46,0.0004625858549290534,0.04625858549290534
SP-0470,46,0.0004625858549290534,0.04625858549290534
SP-0932,46,0.0004625858549290534,0.04625858549290534
