package_id_hex,order_id,seller_id,olist_customer_id,recipient_customer_id_hex,sender_business_id_hex,package_flow_type_id,package_flow_type_name,service_type_id,service_type_name,initial_package_status_id,initial_status_name,received_date,contents,weight_oz,length_in,width_in,height_in,origin_facility_id,origin_received_timestamp,origin_sorted_timestamp,origin_departed_timestamp,customer_unique_id,sender_territory_id,recipient_territory_id,quarantine_reason
2055d67898a5575d9033179adcb43075,0467205a89711e4ec8e70ef2277e3287,e0a366315b1b726b6c7832d664c0f530,90b8af517fbab96fb08d0115dffdc570,f900fc2f1cd425f450ed45de58815199,e0a366315b1b726b6c7832d664c0f530,2,B2C,3,Pickup,4,In Transit,2018-07-03 10:30:52,construction_tools_constructio,15.873295825323199,7.874015748031496,5.905511811023622,3.937007874015748,367,2018-07-03 10:30:52,2018-07-05 16:40:30,2018-07-03 13:12:00,f900fc2f1cd425f450ed45de58815199,2120,1633,invalid_or_out_of_order_timestamps
f945409a9e0c5aa79a46db54b537e46d,0474da9403011efc4abd2bf594e9b68b,d94a40fd42351c259927028d163af842,dcce3df038a0a13e25b904159c902a96,613b9f6c5dc2b333c2d6574713398729,d94a40fd42351c259927028d163af842,2,B2C,1,Delivery,4,In Transit,2018-08-08 13:18:36,housewares,350.9762076932574,12.204724409448819,12.204724409448819,24.015748031496063,5,2018-08-08 13:18:36,2018-08-08 13:30:15,2018-08-08 12:19:00,613b9f6c5dc2b333c2d6574713398729,1315,1812,invalid_or_out_of_order_timestamps
e8471fb2b1485f158065f1e061864a81,047ea1a58aad923c2c108eafa2c28192,06a2c3af7b3aee5d69171b0e14f0ee87,55ff194b4d155d1922986019aedb8933,24131c6b3a459f16b8c293562e54b4da,06a2c3af7b3aee5d69171b0e14f0ee87,2,B2C,1,Delivery,4,In Transit,2018-07-01 09:19:30,health_beauty,24.69179350605831,9.84251968503937,7.480314960629921,4.724409448818897,75,2018-07-01 09:19:30,2018-07-05 16:05:43,2018-07-03 13:34:00,24131c6b3a459f16b8c293562e54b4da,381,1333,invalid_or_out_of_order_timestamps
c8ab8b6e312e53c19e43c71922bd326c,049fa9a29ba386943ccbd0954fe8b8a0,8160255418d5aaa7dbdc9f4c64ebda44,bb00108144109ccb3358a5de12232077,99d32fcd2e8433b316c93a851dd33761,8160255418d5aaa7dbdc9f4c64ebda44,2,B2C,1,Delivery,4,In Transit,2018-07-03 08:35:57,bed_bath_table,38.801389795234485,17.716535433070867,13.779527559055119,3.149606299212598,5,2018-07-03 08:35:57,2018-07-05 16:33:02,2018-07-03 17:14:00,99d32fcd2e8433b316c93a851dd33761,1509,96,invalid_or_out_of_order_timestamps
0e688f7057425b0bb43f5525f562e610,04ac671da9c58d9111811d06df6d2513,1f50f920176fa81dab994f9023523100,775c4699698b1ee74e359daff3e7468c,33d32e24685b7eb8a64f475c476af5e8,1f50f920176fa81dab994f9023523100,2,B2C,1,Delivery,4,In Transit,2018-04-22 19:30:11,garden_tools,58.20208469285173,11.811023622047244,11.811023622047244,8.661417322834646,355,2018-04-22 19:30:11,2018-04-24 17:51:00,2018-04-24 00:03:29,33d32e24685b7eb8a64f475c476af5e8,2940,727,invalid_or_out_of_order_timestamps
a68df7e740665c8fab3bd24272a64248,04b2afb6447774881079872788d97883,f3da5b2ff499efb8d4a6d371d175d7dd,42bb50515411f1a0d51a700636416201,ad3e4daca8169bc9e980a84a593194d8,f3da5b2ff499efb8d4a6d371d175d7dd,2,B2C,3,Pickup,4,In Transit,2018-04-21 19:29:14,construction_tools_safety,21.164394433764265,9.84251968503937,9.84251968503937,12.204724409448819,367,2018-04-21 19:29:14,2018-04-24 18:27:19,2018-04-23 19:11:29,ad3e4daca8169bc9e980a84a593194d8,2065,2279,invalid_or_out_of_order_timestamps
15549aa8bd6a5a6d999ab738cba67325,04b3135bf087618b410a00680576242f,ec2e006556300a79a5a91e4876ab3a56,cd49b1a9bdfab0fa34b0ab96a9696d98,6f59eba24fd00a27069b57c896d8899a,ec2e006556300a79a5a91e4876ab3a56,2,B2C,1,Delivery,2,Processing,2018-07-29 19:58:34,housewares,19.400694897617242,13.385826771653543,9.84251968503937,7.874015748031496,75,2018-07-29 19:58:34,2018-07-29 20:10:14,,6f59eba24fd00a27069b57c896d8899a,172,1628,excluded_first_pass_incomplete_origin_timeline
1a2849a84d3f515e92030ab447020bae,04b7151492b049661380a47e0449f9b6,85cc55e048b6bcc90c75afe7f0e72f72,f71f7e5f75fe51d4524114bc3777db35,e3ec62a54fe0dbaa3afc5f430d2c60ed,85cc55e048b6bcc90c75afe7f0e72f72,2,B2C,3,Pickup,4,In Transit,2018-07-02 20:06:25,computers_accessories,88.1849768073511,12.204724409448819,12.204724409448819,4.724409448818897,367,2018-07-02 20:06:25,2018-07-05 16:03:57,2018-07-04 11:24:00,e3ec62a54fe0dbaa3afc5f430d2c60ed,2058,1305,invalid_or_out_of_order_timestamps
89a43ab3b53152f6a5536a9fa6f8c413,04ca915235b56ef2ce81703cdaa6a24b,7a67c85e85bb2ce8582c35f2203ad736,63adaee377092616c26dd4b26b4cc633,40252e08bcaf6258ee91b34e6b16adde,7a67c85e85bb2ce8582c35f2203ad736,2,B2C,1,Delivery,4,In Transit,2018-07-04 20:46:09,cool_stuff,42.32878886752853,16.53543307086614,5.905511811023622,9.84251968503937,75,2018-07-04 20:46:09,2018-07-05 16:20:57,2018-07-05 11:14:00,40252e08bcaf6258ee91b34e6b16adde,762,59,invalid_or_out_of_order_timestamps
5d940fa14d7355cf984df87dc6eb3352,04f5536db820c4ea1450c353f92d5de5,d91fb3b7d041e83b64a00a3edfb37e4f,15b56277e99bef5176b7074fbbb818d0,15746da7b746f5146d84fbfbfc617966,d91fb3b7d041e83b64a00a3edfb37e4f,2,B2C,1,Delivery,4,In Transit,2018-04-22 19:19:45,home_appliances,5.291098608441066,7.874015748031496,4.724409448818897,5.511811023622047,355,2018-04-22 19:19:45,2018-04-24 17:33:43,2018-04-23 18:03:13,15746da7b746f5146d84fbfbfc617966,2943,1582,invalid_or_out_of_order_timestamps
f7db41dcf0ab52eb81a0962bd733da73,055f84fd2ebf314ebec85f8e1312f4f4,5ca5d579b5857ee8709479b1047cecc3,82ff01ff3cdbae8ef85c10481d360d1a,372176bac23e7328e3e7dc6f9be66abd,5ca5d579b5857ee8709479b1047cecc3,2,B2C,1,Delivery,2,Processing,2018-01-13 17:32:09,consoles_games,5.291098608441066,7.086614173228346,6.299212598425196,7.480314960629921,75,2018-01-13 17:32:09,2018-01-15 10:10:50,,372176bac23e7328e3e7dc6f9be66abd,495,59,excluded_first_pass_incomplete_origin_timeline
ebd90240eb3c5c229976ef82f1c475ca,0584a31bb6abbd3dcc27e2d464ac863d,ec2e006556300a79a5a91e4876ab3a56,547b138492fe9767762865f216a83e5e,84b466308dc3c57f4b1099c8ea8c671b,ec2e006556300a79a5a91e4876ab3a56,2,B2C,1,Delivery,2,Processing,2018-02-18 15:06:15,construction_tools_constructio,7.054798144588088,7.480314960629921,7.480314960629921,7.480314960629921,75,2018-02-18 15:06:15,2018-02-20 07:11:01,,84b466308dc3c57f4b1099c8ea8c671b,172,2221,excluded_first_pass_incomplete_origin_timeline
aa8e8fa29feb5637bb79dfaf0cdc8bfe,058c781acedf69d42ac38a568ca97b05,cca3071e3e9bb7d12640c9fbe2301306,5f20182d4742c105de1967ae7154043c,545223946e151aeefdcd88b6560c6419,cca3071e3e9bb7d12640c9fbe2301306,2,B2C,2,SmartLocker,2,Processing,2018-05-05 21:03:55,furniture_decor,45.856187939822576,19.68503937007874,15.748031496062993,7.874015748031496,5,2018-05-05 21:03:55,2018-05-05 21:33:03,,545223946e151aeefdcd88b6560c6419,1509,102,excluded_first_pass_incomplete_origin_timeline
fa830b434e7a5a9992e9c7dbd6785e56,058e0a8627dc25b49eae4ce6ca658cb8,278b6e0b20c4f61fefaa0577943d7a35,ef48ea66fb39a13e1310b36b676e29e7,98af4f1390402d0565507f23c89c76c0,278b6e0b20c4f61fefaa0577943d7a35,2,B2C,1,Delivery,2,Processing,2018-05-10 13:10:44,construction_tools_lights,176.3699536147022,13.385826771653543,9.05511811023622,12.598425196850393,5,2018-05-10 13:10:44,2018-05-15 07:14:53,,98af4f1390402d0565507f23c89c76c0,1336,2276,excluded_first_pass_incomplete_origin_timeline
c302d88a58ff54fb89fce3b0728a3356,05a971ae7a83a0b371ae1b5bfc45514e,8a87611c08849ffeeccab52aa798b6c7,c8b5cf65af25e599ec44662ffe565065,27471f7fc206da344fa29b57c48417c0,8a87611c08849ffeeccab52aa798b6c7,2,B2C,1,Delivery,2,Processing,2017-01-31 00:11:36,garden_tools,91.71237587964515,7.874015748031496,11.811023622047244,6.692913385826771,54,2017-01-31 00:11:36,2017-02-01 04:32:09,,27471f7fc206da344fa29b57c48417c0,1658,1286,excluded_first_pass_incomplete_origin_timeline
